"","Year","ID1","code","ASAL","AvgTemp_MarMay","SDTemp_MarMay","Cum_DD_MarMay","HeatWDays_MarMay","MaxTemp_MarMay","AvgTemp_MarAug","SDTemp_MarAug","Cum_DD_MarAug","HeatWDays_MarAug","MaxTemp_MarAug","AvgTemp_OctDec","SDTemp_OctDec","Cum_DD_OctDec","HeatWDays_OctDec","MaxTemp_OctDec","SeasRain_MarMay","Prec2Months_MarMay","PrecStDev_MarMay","PrecCoefVar_MarMay","DrySpell_MarMay","DrSpell10_MarMay","DrSpell20_MarMay","MaxRain_MarMay","SeasRain_MarAug","Prec2Months_MarAug","PrecStDev_MarAug","PrecCoefVar_MarAug","DrySpell_MarAug","DrSpell10_MarAug","DrSpell20_MarAug","MaxRain_MarAug","SeasRain_OctDec","Prec2Months_OctDec","PrecStDev_OctDec","PrecCoefVar_OctDec","DrySpell_OctDec","DrSpell10_OctDec","DrSpell20_OctDec","MaxRain_OctDec","DrySpell4_MAM","DrySpell4_MAMJJA","DrySpell4_OND","HeatWDays_Mar","HeatWDays_Apr","HeatWDays_May","HeatWDays_Jun","HeatWDays_Jul","HeatWDays_Aug","HeatWDays_Sep","HeatWDays_Oct","HeatWDays_Nov","HeatWDays_Dec","DrySpell10_Mar","DrySpell4_Mar","DrySpell10_Apr","DrySpell4_Apr","DrySpell10_May","DrySpell4_May","DrySpell10_Jun","DrySpell4_Jun","DrySpell10_Jul","DrySpell4_Jul","DrySpell10_Aug","DrySpell4_Aug","DrySpell10_Sep","DrySpell4_Sep","DrySpell10_Oct","DrySpell4_Oct","DrySpell10_Nov","DrySpell4_Nov","DrySpell10_Dec","DrySpell4_Dec","name","Admin1","county","Admin2","Area","Yield","MT","west1","AvgTemp_OctDec_L1","SDTemp_OctDec_L1","Cum_DD_OctDec_L1","HeatWDays_OctDec_L1","MaxTemp_OctDec_L1","SeasRain_OctDec_L1","Prec2Months_OctDec_L1","PrecStDev_OctDec_L1","PrecCoefVar_OctDec_L1","DrySpell_OctDec_L1","DrSpell10_OctDec_L1","DrSpell20_OctDec_L1","MaxRain_OctDec_L1","DrySpell4_OND_L1","HeatWDays_Sep_L1","HeatWDays_Oct_L1","HeatWDays_Nov_L1","HeatWDays_Dec_L1","DrySpell10_Sep_L1","DrySpell4_Sep_L1","DrySpell10_Oct_L1","DrySpell4_Oct_L1","DrySpell10_Nov_L1","DrySpell4_Nov_L1","DrySpell10_Dec_L1","DrySpell4_Dec_L1","AvgTemp","SDTemp","DDays","HWDays","MaxT","SeasPr","Prec2m","SDPrec","CVPrec","Spell","Spell4","Spell10","Spell20","MaxP","Yield0"
"31-1998","1998","31",51375,0,0.0931729209209767,-1.14240074322006,0.257777035962207,-0.356143585116462,0.0775297902574467,0.159797191529001,-0.738537031489445,0.234788478428295,-0.355389600534878,0.115973046787048,0.0303043615343904,-1.43064868002838,0.0578149497058741,-0.228528938942252,0.278773215768955,0.999693704951149,0.931198314474689,-0.374658025830836,-1.30935117595914,-1.2022024468211,-1.54650440566675,-0.846474493503689,-0.338221141410657,0.946328629657405,0.931198314474689,-0.346759119178469,-1.19366178536588,-0.940502005987801,-1.69017956497113,-1.12810955449716,-0.44974508299338,-0.46090125434929,-0.192713755329092,-0.970259961230539,-1.20018698731235,0.50728499318562,-0.777556557827504,0.303920938428484,-1.08192949615521,-1.26157699996364,-1.13460699702046,-1.49209231068914,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,-1.31775098704566,0.421037817530344,-0.856164728495438,-1.84453405580817,-1.16905164490346,-1.16224186227672,-1.43913381288804,-0.567010065329856,-1.22352883455776,-0.826946112799655,-1.04326811974259,-1.6794629227379,-1.38418647245104,-1.86069729124379,-1.14836035968371,-2.20055694752188,1.20629045514365,-0.970834558393761,-0.0577806250433871,1.63549061454191,"Siaya","Nyanza","Siaya","Siaya",-0.0491389108708965,-0.931049993335261,-0.510566237168148,1,-0.083300129389804,0.319067805352802,-0.0530642848702001,-0.224960217884502,-0.256927291756769,2.40491464301973,1.40561801768939,-0.0458873322141931,-1.78920943769198,-1.96960095129343,-1.82042794924577,-0.932765419764635,-0.465741098321128,-3.25907175237935,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,-0.748171049026726,1.73680839428531,-1.15311210609206,-2.22134271983956,-1.05069103727456,-2.46871857691105,-1.69367821232529,-1.95506585382997,0.0408826134647379,0.391783311060753,0.112312688555255,-0.348621233297272,-0.121584768381484,0.715529520697856,0.962149371045303,-0.560929542743259,-1.3234982152459,-1.36348339442664,-1.43724221274704,-1.65135964253131,-1.02594229352096,-0.542436039913006,0.7
"31-1999","1999","31",51375,0,-0.25475174677598,-0.687070783384132,-0.150184950837781,-0.356143585116462,-0.381240784688544,-0.0799944204176124,-1.71851886173505,-0.0362435746750237,-0.355389600534878,-0.175520476997514,-0.146107628936282,-0.557294060370148,-0.103102903316318,-0.228528938942252,-0.19238364399949,1.66295478686711,1.81501597403952,-0.71338252261744,-1.65542348992942,-1.71984343796404,-1.64065882547534,-0.846474493503689,-1.04841915227242,1.56056125894717,1.81501597403952,-0.611163551325417,-1.44757941228417,-0.923216850361368,-1.57425188863674,-1.12810955449716,-1.16167797995701,0.508817505370663,0.461561113054335,-0.577339095192176,-1.43403430862249,-1.60299958956051,-1.81553748684954,-0.943670525356684,-0.793669645881809,-2.12155925428959,-1.93530346221479,-2.55376728593305,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,-1.51792217427754,-1.6446229605661,-0.856164728495438,-1.61493070802004,-1.16905164490346,-1.28661724870167,-1.21722655829306,-0.414795210854075,-0.168506727793873,-1.10209635647983,-1.25208195891297,-1.8042458211304,-1.38418647245104,-1.45990806613633,-1.14836035968371,-2.44862319128174,-1.05015398958752,-1.24446678930525,-1.70513032029078,-1.4974719932645,"Siaya","Nyanza","Siaya","Siaya",-0.126816414092396,-0.204645396096606,-0.249118493029501,1,0.0343821380962106,-1.43263175531828,0.0620062545593714,-0.224960217884502,0.287533800221049,-0.457287571471482,-0.191009125142255,-0.964844724049882,-1.20017887460015,0.514997667197864,-0.78088778186245,0.314390693449736,-1.08075557665898,-1.48890182246957,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,-1.38288993078301,-1.8642048011911,-1.15311210609206,-2.22134271983956,1.20135492307138,-0.964461432068666,-0.0543063154252598,1.62114671077524,-0.181342755114817,-0.727597577684254,-0.138731486938714,-0.348621233297272,-0.371655610862265,1.37382449019807,1.84615200854151,-0.798367029324809,-1.68139933933125,-1.30794876265152,-2.26511405755424,-1.54204743511236,-1.02594229352096,-1.1779496088509,1.35
"31-2000","2000","31",51375,0,-0.0228019683113419,-1.59773070305598,0.0980611828483047,-0.356143585116462,-0.557691005821617,0.0698753370490209,-1.39185825165318,0.147759837523559,-0.355389600534878,-0.139083786524444,-0.0873036321127241,-0.557294060370148,-0.0633467278637759,-0.228528938942252,0.0250733682013298,0.369874358257842,-0.0455252233807789,-0.910971812409625,-1.42470861394924,-1.56167535733703,-1.64065882547534,-0.846474493503689,-0.936485770125726,0.525300681400273,-0.0455252233807789,-0.837795921737086,-1.27830099433864,-0.949144583801018,-1.74814340313832,-1.12810955449716,-1.01464835993191,0.658558298341579,0.454798582114971,-0.629728543997291,-1.55095796927756,-1.55903532741996,-1.81553748684954,-0.943670525356684,-0.876029603102781,-1.50728621548534,-0.697863470550826,-1.56287064237206,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,-1.51792217427754,-0.906886968388796,-0.856164728495438,-1.61493070802004,-1.16905164490346,-0.789115703001837,-0.995319303698076,-0.414795210854075,-1.43453325591053,0.273654861921044,-0.834454280572199,-0.431633938812923,-1.38418647245104,-0.925522432659709,-1.14836035968371,-1.08425885060254,-1.05015398958752,-1.51809902021674,-1.70513032029078,-0.714231341312901,"Siaya","Nyanza","Siaya","Siaya",-0.0171455793028577,-0.204645396096606,-0.173579893444824,1,-0.142141263132812,-0.55678197498274,-0.0987772388901669,-0.224960217884502,-0.184332479493061,0.504780851939776,0.458381000213339,-0.571005841834587,-1.43579109983688,-1.6020567769604,-1.82042794924577,-0.932765419764635,-0.790227264806129,-2.55100378041544,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,-1.38288993078301,-1.46409222391595,-1.15311210609206,-2.4718905705448,-1.05069103727456,-1.23796273113092,-1.69367821232529,-1.48860334540321,-0.0424518997525955,-0.354470614769252,0.0317021734883844,-0.348621233297272,-0.340396755552168,0.26429888406244,-0.0147785894052564,-1.00188487496614,-1.44279858994102,-1.39125071031419,-0.985675751943115,-1.70601574624079,-1.02594229352096,-1.04670224135286,1.35
"31-2001","2001","31",51375,0,-0.312739191392139,-1.14240074322006,-0.23401770631838,-0.356143585116462,-0.204790563555471,-0.139942323404265,-2.04517947181692,-0.085441398206884,-0.355389600534878,-0.0662104055783027,-0.0284996352891669,0.31606055928808,7.38377390877392e-05,-0.228528938942252,-0.156140808632687,0.922220351685335,0.893228085955907,-0.939198853808509,-1.65542348992942,-1.69108560512277,-1.64065882547534,-0.846474493503689,-0.994382347098153,1.00237776920612,0.893228085955907,-0.800023860001808,-1.44757941228417,-1.02692778411997,-1.9220349176399,-1.12810955449716,-1.09977077152539,0.159640285080403,0.550319331633482,-0.577339095192176,-1.20018698731235,-0.958190411499192,-1.50414320814293,-0.735738614725823,-0.359408053262134,-2.42869577369172,-2.00809404995973,-1.35053564732328,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,-1.51792217427754,-1.34952856369518,-0.856164728495438,-1.84453405580817,-1.16905164490346,-2.03286956725143,-1.43913381288804,-1.78472890113609,-1.22352883455776,-1.10209635647983,-1.25208195891297,-1.5546800243454,-1.38418647245104,-2.26148651635125,-1.14836035968371,-2.07652382564195,-1.05015398958752,-0.834018442938018,-0.999123308041899,0.382305571419344,"Siaya","Nyanza","Siaya","Siaya",-0.00521293131261614,-0.316399949517937,-0.21730809162827,1,-0.083300129389804,-0.55678197498274,-0.0590542581555747,-0.224960217884502,0.033451957298066,0.653340305049134,0.451668957574005,-0.623517692796626,-1.55359721245525,-1.55795147604043,-1.82042794924577,-0.932765419764635,-0.873235353906944,-1.55970861966596,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,-1.38288993078301,-0.93060878754907,-1.15311210609206,-1.09387739166599,-1.05069103727456,-1.51146403019317,-1.69367821232529,-0.711165831358595,-0.236899097259706,-1.10072454059926,-0.184301104639781,-0.348621233297272,-0.277879044931972,0.775599378354881,0.924171195577001,-0.967965234025916,-1.68139933933125,-1.6411565533022,-2.34037513435489,-1.86998405736922,-1.02594229352096,-1.12268755937804,1.25
"31-2002","2002","31",51375,0,-0.167770579851741,-1.14240074322006,-0.0439486141511591,-0.356143585116462,0.0775297902574467,0.00992743406236778,-1.71851886173505,0.068546013353127,-0.355389600534878,0.0795363563139777,-0.116705630524503,0.31606055928808,-0.0693417067018579,-0.228528938942252,-0.228626479366294,2.02133871600321,2.09454148611395,0.0205205537535362,-1.42470861394924,-1.94990610069424,-1.64065882547534,-0.846474493503689,-0.32278205421801,1.45340849216286,2.09454148611395,0.0687335599095919,-1.19366178536588,-0.867040094575461,-1.63221572680394,-1.12810955449716,-0.434268280885476,1.53019356921595,1.32462912419061,-0.367781299971715,-1.78480529058771,-1.73489237598214,-1.81553748684954,-0.943670525356684,-0.54658977421889,-2.98154150861554,-1.46216464187269,-2.90765894434769,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,-1.51792217427754,-2.82500054804977,-0.856164728495438,-1.84453405580817,-1.16905164490346,-1.90849418082647,-0.995319303698076,-1.17586948323298,-1.01252441320498,0.136079740080956,-1.25208195891297,0.192280553149565,-1.38418647245104,-1.32631165776717,-1.14836035968371,-2.20055694752188,-1.05015398958752,-2.3389957129512,-1.70513032029078,-2.90730516677739,"Siaya","Nyanza","Siaya","Siaya",0.981997518720626,-0.327575404860071,0.405962436652166,1,-0.0244589956467967,0.319067805352802,0.00431335396865483,-0.224960217884502,-0.148035073361207,0.158358371763368,0.546476559854602,-0.571005841834587,-1.20017887460015,-0.955179030134261,-1.50856589903077,-0.72490606756224,-0.35254824954729,-1.34728822807679,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,-1.38288993078301,-2.26431737846626,-1.15311210609206,-2.09606879448694,-1.05069103727456,-0.82771078253754,-0.991090256510991,0.37724668830386,-0.098008241897484,-0.727597577684254,-0.0416698463479917,-0.348621233297272,-0.152843623691582,1.258985056442,2.12573602369113,-0.187813492400823,-1.3234982152459,-1.12746120938241,-1.77591705834999,-1.59670353882184,-1.02594229352096,-0.528620527544791,1.24
"31-2003","2003","31",51375,0,-0.0228019683113419,1.58957901579549,0.108178929199412,-0.356143585116462,-0.0636303866490113,0.0399013855556938,-0.0852158113257054,0.107264878082173,-0.355389600534878,0.0430996658409069,0.0891083583579476,0.31606055928808,0.122182090914751,-0.228528938942252,0.387501721869364,1.39319145607104,1.01037028032236,-0.318203943033068,-1.42470861394924,-1.36037052744811,-1.64065882547534,-0.846474493503689,-0.245586618254775,1.67991295610385,1.01037028032236,-0.233442933972634,-1.3629402033114,-0.914574272548152,-1.74814340313832,-1.12810955449716,-0.337538267711069,0.0654801357886479,-0.0980383221780021,-0.734507441607521,-1.31711064796742,-1.23663073838931,-1.50414320814293,-0.943670525356684,-0.625206097020728,-1.44585891160491,-1.75332699285245,-2.19987562751841,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,-1.51792217427754,-0.611792571517876,-0.856164728495438,-0.581715642973447,-1.16905164490346,-2.03286956725143,-1.43913381288804,-2.39358831903921,-1.43453325591053,-0.964521234639742,-1.25208195891297,-0.805982633990416,-1.38418647245104,-1.59350447450548,-1.14836035968371,-2.32459006940181,-1.05015398958752,-1.92854736658397,-0.999123308041899,-0.0876388197516181,"Siaya","Nyanza","Siaya","Siaya",0.758476540062841,-0.0817153873331409,0.464465131970116,1,-0.112720696261308,0.319067805352802,-0.0650442314409499,-0.224960217884502,-0.220629885624916,1.51809904301758,1.31500544205838,-0.360958437986429,-1.78920943769198,-1.73437267972029,-1.82042794924577,-0.932765419764635,-0.541202997503687,-2.9050377663974,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,-1.38288993078301,-1.33072136482423,-1.15311210609206,-2.22134271983956,-1.05069103727456,-2.33196792737993,-1.69367821232529,-2.88799087068351,-0.0702300708250402,1.13803723689076,-0.00580639270599584,-0.348621233297272,-0.18410247900168,1.50173795179715,1.04133790712814,-0.459170619922595,-1.56209896463613,-1.28018144676397,-2.0769613655526,-1.70601574624079,-1.02594229352096,-0.442273575243447,1.46
"31-2004","2004","31",51375,0,-0.0807894129275012,0.223589136287718,0.0568675012759408,-0.356143585116462,-0.2753706520087,0.0399013855556938,-1.06519764157131,0.113481209575368,-0.355389600534878,-0.139083786524444,-0.0284996352891669,-0.557294060370148,0.00764644258719118,-0.228528938942252,-0.156140808632687,0.498625038865058,1.08792649176498,-0.600474357021905,-1.19399373796905,-0.900245201987721,-0.981577886815228,-0.846474493503689,-0.801393757190066,0.480461369761299,1.08792649176498,-0.611163551325417,-1.10902257639312,-0.59479889345914,-0.99461350696481,-0.905322340249597,-0.91404914623053,0.462391320650422,0.324619861532222,-0.786896890412636,-1.66788162993264,-1.72023762193529,-1.81553748684954,-0.943670525356684,-1.02577497986819,-1.13872239220279,-0.989025821530584,-1.77520563742085,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,-1.51792217427754,0.125943420659424,-0.856164728495438,-1.84453405580817,0.296009871626196,-0.664740316576877,-1.43913381288804,0.955138479427944,0.675510957617232,-0.139070503599219,-1.25208195891297,-1.5546800243454,-1.38418647245104,-1.99429369961294,-1.14836035968371,-1.8284575818821,-1.05015398958752,-0.286753981115043,-1.70513032029078,-1.81076825404515,"Siaya","Nyanza","Siaya","Siaya",0.667742298823034,-0.718716341834731,-0.0945448116581252,1,0.0932232718392179,0.319067805352802,0.126319651939187,-0.224960217884502,0.396426018616612,0.0649410737382701,-0.0970405281915746,-0.728541394720705,-1.31798498721852,-1.23451260262736,-1.50856589903077,-0.932765419764635,-0.620437991645373,-2.19696979443348,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,-1.38288993078301,-1.59746308300767,-1.15311210609206,-2.34661664519218,-1.05069103727456,-1.92171597878655,-0.991090256510991,-0.0892158201229058,-0.0702300708250402,0.0186563481457501,-4.84987726479253e-05,-0.348621233297272,-0.340396755552168,0.21624299793682,1.11891035063787,-0.798367029324809,-1.20419784055079,-0.252790758924378,-1.28672005914573,-0.995486398017598,-0.793048553541263,-0.956901410959457,0.89
"31-2005","2005","31",51375,0,0.0351854763048174,0.678919096123643,0.162381141794627,-0.356143585116462,-0.169500519328855,0.0998492885423469,-0.411876421407575,0.159126843682546,-0.355389600534878,0.0430996658409069,0.236118350416841,1.18941517894631,0.253125049746535,-0.228528938942252,-0.0474123025322768,1.30234140871616,0.569269327742472,-0.289976901634184,-1.30935117595914,-1.46102294239257,-1.64065882547534,-0.846474493503689,-0.365239543997789,1.10755233106519,0.569269327742472,-0.233442933972634,-1.19366178536588,-0.923216850361368,-1.63221572680394,-1.12810955449716,-0.476829486682214,-0.495557420408062,-0.165663631571638,-0.996454685633097,-1.20018698731235,1.0202013848253,0.052828185390124,1.13564858095193,-1.13808401244224,-2.06013195040916,-1.71693169897998,-2.27065395920134,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,-1.51792217427754,-1.34952856369518,-0.856164728495438,-1.84453405580817,-1.16905164490346,-2.03286956725143,-1.43913381288804,0.194064207049044,-0.168506727793873,-1.23967147831992,-1.25208195891297,-1.8042458211304,-0.32546794598712,1.0784236928776,-1.14836035968371,-2.07652382564195,0.955574405729077,-0.834018442938018,0.648226387205497,-1.81076825404515,"Siaya","Nyanza","Siaya","Siaya",0.71524230821414,-0.573435422387,0.0441851723334415,1,-0.0244589956467967,-0.55678197498274,0.0118796360133393,-0.224960217884502,-0.148035073361207,0.458720934163512,0.32246213676682,-0.781053245682744,-1.67140332507361,-1.71967091274697,-1.82042794924577,-0.932765419764635,-1.02415915227206,-1.77212901125514,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,-1.38288993078301,-1.99757566028282,-1.15311210609206,-1.8455209437817,-1.05069103727456,-0.280708184413036,-1.69367821232529,-1.79957835102105,-0.0146737286801517,0.764910273975754,0.0422308938236493,-0.348621233297272,-0.18410247900168,0.888318699487768,0.600144634666601,-0.459170619922595,-1.3234982152459,-1.30794876265152,-2.03933082715228,-1.59670353882184,-1.02594229352096,-0.566613186557383,1.02
"31-2006","2006","31",51375,0,-0.167770579851741,-1.59773070305598,-0.0565957970900427,-0.356143585116462,-0.240080607782084,0.0698753370490209,-2.37184008189879,0.130709328285081,-0.355389600534878,-0.139083786524444,-0.057901633700946,1.18941517894631,-0.0185421491791654,-0.228528938942252,0.0250733682013298,2.11330348786551,1.85621771136841,-0.515793232825254,-1.65542348992942,-2.00742176637679,-1.64065882547534,-0.846474493503689,-0.735777636621316,1.61924800506289,1.85621771136841,-0.308987057443191,-1.3629402033114,-0.836791072229203,-1.45832421230236,-1.01671594737338,-0.813449932529148,3.35716202144626,2.56470823519641,0.810981298143376,-1.55095796927756,-1.67627335979475,-1.81553748684954,-0.943670525356684,0.486653325462405,-3.04296881249597,-2.29925640093949,-2.19987562751841,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,-1.51792217427754,-2.82500054804977,-0.856164728495438,-1.84453405580817,-1.16905164490346,-2.03286956725143,-1.43913381288804,-1.93694375561187,-0.590515570499426,-0.55179586911948,-0.208012763061038,-0.556416837205421,-1.38418647245104,-1.45990806613633,-1.14836035968371,-0.340060119322972,-1.05015398958752,-2.3389957129512,-1.70513032029078,-2.12406451482579,"Siaya","Nyanza","Siaya","Siaya",1.0607126435065,-0.428154502939269,0.363366194198248,1,0.240326106196737,1.19491758568835,0.25715327896185,-0.224960217884502,-0.0391428549656429,-0.491670326994609,-0.164160954584918,-0.991100649530901,-1.20017887460015,1.02955951126411,0.0507443520442056,1.14582810225932,-1.1373520010459,-2.26777659162988,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,-0.325025127855873,1.06995409882672,-1.15311210609206,-2.09606879448694,0.951127594144055,-0.82771078253754,0.648281640389038,-1.79957835102105,-0.0424518997525955,-1.47385150351426,0.0159090929854874,-0.348621233297272,-0.340396755552168,1.43672116468602,1.88736236915605,-0.527009901803037,-1.56209896463613,-1.03027560377596,-2.64141944155751,-1.43273522769341,-0.909495423531113,-0.86710058056606,1.15
"31-2007","2007","31",51375,0,-0.0517956906194221,-1.59773070305598,0.0630104187033995,-0.356143585116462,-0.0636303866490113,-0.0200465174309593,-1.06519764157131,0.0554029124817995,-0.355389600534878,0.115973046787048,0.0303043615343904,-0.557294060370148,0.0521354960697969,-0.228528938942252,-0.264869314733097,0.797371206854095,0.491713116299854,-0.346430984431952,-1.19399373796905,-1.13030786471792,-1.26404114624099,-0.846474493503689,-0.454014295355509,1.20151706501451,0.491713116299854,-0.346759119178469,-1.27830099433864,-0.862718805668852,-1.34239653596797,-1.12810955449716,-0.565821098802668,-0.0116788754365407,0.0938484932264396,-0.603533819594733,-1.08326332665728,-0.958190411499192,-0.569960372023097,-0.943670525356684,-0.737515129594782,-0.401594745637689,-1.24379287863787,-0.713530662176931,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,-1.51792217427754,-0.0216037777760362,-0.856164728495438,0.336697748179079,-1.16905164490346,-1.41099263512663,0.114216969276828,-1.17586948323298,-1.43453325591053,-1.37724660016,-1.25208195891297,-2.17859451630789,-1.38418647245104,-1.99429369961294,-1.14836035968371,-0.712159484962754,-1.05015398958752,-1.65491513567248,-0.0577806250433871,1.16554622337095,"Siaya","Nyanza","Siaya","Siaya",0.955221117795664,0.208846451562321,0.87187491406047,1,-0.0538795625183008,1.19491758568835,-0.0142870893911933,-0.224960217884502,0.033451957298066,3.33065411719901,2.54582626104631,0.820558208659456,-1.55359721245525,-1.675565611827,-1.82042794924577,-0.932765419764635,0.500171211215621,-2.19696979443348,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,-1.38288993078301,-1.46409222391595,-1.15311210609206,-0.342233839550272,-1.05069103727456,-2.33196792737993,-1.69367821232529,-2.11055335663889,-0.125786412969929,0.0186563481457501,-0.0538436792356418,-0.348621233297272,-0.121584768381484,0.989024049089251,0.522572191156879,-0.560929542743259,-1.44279858994102,-1.11357755143863,-1.55013382794802,-1.32342302027446,-1.02594229352096,-0.646052382674619,1.72
"31-2008","2008","31",51375,0,-0.167770579851741,-0.687070783384132,-0.0728564608686073,-0.356143585116462,0.0775297902574467,-0.0200465174309593,-1.71851886173505,0.0333793380487651,-0.355389600534878,0.115973046787048,0.000902363122611223,1.18941517894631,0.0373058115755948,-0.228528938942252,0.278773215768955,1.01084095002537,0.646017661982563,-0.572247315623021,-1.42470861394924,-1.37474944386875,-1.64065882547534,-0.846474493503689,-0.74349718021764,1.3455963237368,0.646017661982563,-0.422303242649025,-1.3629402033114,-0.867040094575461,-1.51628805046955,-1.12810955449716,-0.809580732002172,0.417926805707093,0.816593987370923,-0.551144370789618,-1.31711064796742,-1.03146418173343,-0.985152743631911,-0.943670525356684,-0.707566054241701,-1.13872239220279,-1.28018817251034,-0.996643988908642,-0.369945079356416,-0.280098767249504,-0.134939241523184,-0.0760531440705798,-0.0252860868712087,-0.0357713720007395,-0.113664925859611,-0.203268162385241,-0.191639156112566,-0.206851741384631,-1.51792217427754,0.125943420659424,-0.856164728495438,-0.696517316867513,-1.16905164490346,-1.90849418082647,0.336124223871809,-0.110365501902516,-1.43453325591053,-1.23967147831992,-1.25208195891297,-2.17859451630789,-1.38418647245104,-2.1278901079821,-1.14836035968371,-2.44862319128174,0.955574405729077,-1.1076506738495,-1.46979464954115,1.79213874493223,"Siaya","Nyanza","Siaya","Siaya",0.831478981680435,-1.19926092154646,-0.42381223082187,1,0.0343821380962106,-0.55678197498274,0.0563315430258584,-0.224960217884502,-0.256927291756769,-0.0116092121434079,0.0934136816995362,-0.597261767315607,-1.08237276198178,-0.955179030134261,-0.572979748385786,-0.932765419764635,-0.733630840419211,-0.710027053309268,-0.11433285756292,-0.198459212108327,-0.188871105773877,-0.203207242962319,-1.38288993078301,-1.99757566028282,-1.15311210609206,-0.71805561560813,-1.05069103727456,-1.6482146797243,-0.0543063154252598,1.15468420234847,-0.125786412969929,-0.727597577684254,-0.0742430748852166,-0.348621233297272,-0.121584768381484,1.14343891847819,0.676909031889763,-0.628768824623702,-1.56209896463613,-1.12746120938241,-1.58776436634835,-1.48739133140288,-1.02594229352096,-0.863646702474006,0.46
